2,10,5640
2,11,7204
2,12,6894
2,13,7517
2,14,7650
2,15,8502
2,16,8661
2,17,8298
2,18,8727
2,19,5766
2,20,5092
2,21,4200
2,22,3688
2,23,2860
2,24,5344
2,25,4750
2,26,6806
2,27,7464
2,28,8194
2,29,7224
2,30,6394
2,31,6178
2,32,8176
2,33,8731
2,34,9915
2,35,9128
2,36,9155
2,37,9005
2,38,10490
2,39,10928
2,40,11187
2,41,11774
2,42,9783
2,43,9067
2,44,8950
2,45,8360
2,46,7252
2,47,10050
2,48,9500
2,49,11367
2,50,12052
2,51,12596
2,52,11537
2,53,10645
2,54,10288
2,55,12237
2,56,12875
2,57,13778
2,58,12815
2,59,12500
2,60,12197
2,61,13890
2,62,14456
2,63,15052
2,64,15691
2,65,14258
2,66,13551
2,67,13700
2,68,13088
2,69,11922
2,70,16886
2,71,17994
2,72,18784
2,73,18924
2,74,9361
2,75,3640
3,0,6690
3,1,3621
3,2,2926
3,3,0
3,4,700
3,5,1629
3,6,1368
3,7,1628
3,8,2193
3,9,2700
3,10,2789
3,11,4398
3,12,4307
3,13,5168
3,14,5441
3,15,5900
3,16,5941
3,17,5413
3,18,5814
3,19,3002
3,20,2290
3,21,3572
3,22,3963
3,23,4209
3,24,5022
3,25,3991
3,26,4750
3,27,5450
3,28,5818
3,29,4740
3,30,3842
3,31,3489
3,32,5464
3,33,6082
3,34,7110
3,35,6256
3,36,6231
3,37,6080
3,38,7574
3,39,8032
3,40,8390
3,41,9003
3,42,7501
3,43,6807
3,44,7748
3,45,7536
3,46,6850
3,47,9081
3,48,8271
3,49,9500
3,50,10200
3,51,10496
3,52,9391
3,53,8485
3,54,8041
3,55,9876
3,56,10551
3,57,11264
3,58,10240
3,59,9801
3,60,9458
3,61,11183
3,62,11783
3,63,12514
3,64,13170
3,65,12193
3,66,11513
3,67,12346
3,68,11958
3,69,11012
3,70,15891
3,71,15687
3,72,16304
3,73,16420
3,74,7865
3,75,6471
4,0,7179
4,1,3891
4,2,3360
4,3,700
4,4,0
4,5,1369
4,6,1628
4,7,2163
4,8,2746
4,9,2789
4,10,2700
4,11,4308
4,12,4397
4,13,5361
4,14,5686
4,15,5941
4,16,5900
4,17,5202
4,18,5536
4,19,2421
4,20,1733
4,21,3100
4,22,3669
4,23,4150
4,24,4539
4,25,3465
4,26,4050
4,27,4750
4,28,5139
4,29,4074
4,30,3185
4,31,2873
4,32,4867
4,33,5464
4,34,6566
4,35,5768
4,36,5849
4,37,5748
4,38,7156
4,39,7574
4,40,7842
4,41,8442
4,42,6817
4,43,6119
4,44,7087
4,45,6921
4,46,6308
4,47,8438
4,48,7605
4,49,8800
4,50,9500
4,51,9802
4,52,8699
4,53,7793
4,54,7355
4,55,9205
4,56,9876
4,57,10621
4,58,9609
4,59,9208
4,60,8881
4,61,10595
4,62,11183
4,63,11877
4,64,12530
4,65,11498
4,66,10817
4,67,11660
4,68,11290
4,69,10367
4,70,15227
4,71,15014
4,72,15658
4,73,15779
4,74,8285
4,75,6976
5,0,8305
5,1,5206
5,2,4556
5,3,1629
5,4,1369
5,5,0
5,6,1115
5,7,2014
5,8,2512
5,9,1624
5,10,1363
5,11,2950
5,12,3153
5,13,4207
5,14,4592
5,15,4637
5,16,4552
5,17,3841
5,18,4203
5,19,1698
5,20,1053
5,21,4162
5,22,4915
5,23,5507
5,24,5531
5,25,4415
5,26,4073
5,27,4739
5,28,4750
5,29,3635
5,30,2746
5,31,2247
5,32,4071
5,33,4738
5,34,5593
5,35,4680
5,36,4603
5,37,4453
5,38,5953
5,39,6427
5,40,6871
5,41,7503
5,42,6444
5,43,5794
5,44,7481
5,45,7524
5,46,7135
5,47,8899
5,48,7959
5,49,8698
5,50,9390
5,51,9500
5,52,8385
5,53,7494
5,54,6994
5,55,8697
5,56,9389
5,57,9949
5,58,8888
5,59,8355
5,60,7980
5,61,9721
5,62,10345
5,63,11171
5,64,11835
5,65,11193
5,66,10543
5,67,11820
5,68,11585
5,69,10799
5,70,15529
5,71,14485
5,72,14981
5,73,15080
5,74,7431
5,75,8080
6,0,7625
6,1,4884
6,2,4049
6,3,1368
6,4,1628
6,5,1115
6,6,0
6,7,906
6,8,1401
6,9,1364
6,10,1625
6,11,3155
6,12,2950
6,13,3804
6,14,4092
6,15,4553
6,16,4638
6,17,4281
6,18,4763
6,19,2811
6,20,2162
6,21,4726
6,22,5264
6,23,5576
6,24,6159
6,25,5072
6,26,5138
6,27,5816
6,28,5865
6,29,4750
6,30,3860
6,31,3360
6,32,5137
6,33,5815
6,34,6567
6,35,5591
6,36,5343
6,37,5107
6,38,6727
6,39,7259
6,40,7835
6,41,8480
6,42,7558
6,43,6909
6,44,8460
6,45,8412
6,46,7891
6,47,9856
6,48,8954
6,49,9801
6,50,10494
6,51,10615
6,52,9500
6,53,8608
6,54,8108
6,55,9800
6,56,10494
6,57,11019
6,58,9947
6,59,9368
6,60,8974
6,61,10720
6,62,11357
6,63,12230
6,64,12895
6,65,12308
6,66,11658
6,67,12881
6,68,12607
6,69,11772
6,70,16554
6,71,15579
6,72,16041
6,73,16134
6,74,6665
6,75,7379
7,0,7027
7,1,4650
7,2,3684
7,3,1628
7,4,2163
7,5,2014
7,6,906
7,7,0
7,8,583
7,9,1860
7,10,2343
7,11,3697
7,12,3228
7,13,3850
7,14,4031
7,15,4827
7,16,5033
7,17,4912
7,18,5449
7,19,3712
7,20,3050
7,21,5197
7,22,5561
7,23,5645
7,24,6647
7,25,5602
7,26,5972
7,27,6659
7,28,6760
7,29,5645
7,30,4750
7,31,4261
7,32,6039
7,33,6720
7,34,7438
7,35,6439
7,36,6114
7,37,5836
7,38,7504
7,39,8062
7,40,8698
7,41,9349
7,42,8455
7,43,7800
7,44,9205
7,45,9081
7,46,8457
7,47,10577
7,48,9712
7,49,10668
7,50,11364
7,51,11509
7,52,10394
7,53,9500
7,54,9005
7,55,10706
7,56,11399
7,57,11921
7,58,10845
7,59,10250
7,60,9849
7,61,11595
7,62,12238
7,63,13127
7,64,13793
7,65,13203
7,66,12550
7,67,13695
7,68,13384
7,69,12502
7,70,17328
7,71,16485
7,72,16939
7,73,17029
7,74,6255
7,75,6766
8,0,7072
8,1,4975
8,2,3950
8,3,2193
8,4,2746
8,5,2512
8,6,1401
8,7,583
8,8,0
8,9,2000
8,10,2594
8,11,3763
8,12,3129
8,13,3585
8,14,3700
8,15,4682
8,16,4965
8,17,5020
8,18,5597
8,19,4200
8,20,3563
8,21,5766
8,22,6091
8,23,6100
8,24,7216
8,25,6178
8,26,6525
8,27,7208
8,28,7259
8,29,6145
8,30,5259
8,31,4750
8,32,6462
8,33,7151
8,34,7782
8,35,6751
8,36,6338
8,37,6021
8,38,7725
8,39,8310
8,40,9027
8,41,9685
8,42,8950
8,43,8305
8,44,9783
8,45,9664
8,46,9035
8,47,11158
8,48,10288
8,49,11201
8,50,11895
8,51,12009
8,52,10894
8,53,10004
8,54,9500
8,55,11165
8,56,11861
8,57,12333
8,58,11247
8,59,10611
8,60,10195
8,61,11940
8,62,12594
8,63,13524
8,64,14191
8,65,13700
8,66,13053
8,67,14258
8,68,13957
8,69,13083
8,70,17902
8,71,16925
8,72,17335
8,73,17418
8,74,5737
8,75,6799
9,0,8875
9,1,6248
9,2,5393
9,3,2700
9,4,2789
9,5,1624
9,6,1364
9,7,1860
9,8,2000
9,9,0
9,10,700
9,11,1843
9,12,1615
9,13,2595
9,14,2968
9,15,3200
9,16,3276
9,17,3054
9,18,3607
9,19,2864
9,20,2460
9,21,5769
9,22,6452
9,23,6886
9,24,7152
9,25,6037
9,26,5464
9,27,6082
9,28,5816
9,29,4739
9,30,3946
9,31,3371
9,32,4750
9,33,5450
9,34,5883
9,35,4816
9,36,4341
9,37,4022
9,38,5727
9,39,6320
9,40,7100
9,41,7764
9,42,7447
9,43,6866
9,44,8975
9,45,9095
9,46,8754
9,47,10411
9,48,9430
9,49,9876
9,50,10551
9,51,10495
9,52,9390
9,53,8533
9,54,7991
9,55,9500
9,56,10200
9,57,10533
9,58,9429
9,59,8723
9,60,8286
9,61,10024
9,62,10690
9,63,11689
9,64,12356
9,65,12159
9,66,11548
9,67,13150
9,68,12997
9,69,12287
9,70,16927
9,71,15179
9,72,15489
9,73,15559
9,74,5858
9,75,8618
10,0,9250
10,1,6408
10,2,5640
10,3,2789
10,4,2700
10,5,1363
10,6,1625
10,7,2343
10,8,2594
10,9,700
10,10,0
10,11,1617
10,12,1841
10,13,2960
10,14,3397
10,15,3276
10,16,3200
10,17,2662
10,18,3140
10,19,2247
10,20,1953
10,21,5489
10,22,6276
10,23,6850
10,24,6821
10,25,5703
10,26,4867
10,27,5464
10,28,5138
10,29,4073
10,30,3309
10,31,2728
10,32,4050
10,33,4750
10,34,5213
10,35,4163
10,36,3772
10,37,3500
10,38,5162
10,39,5727
10,40,6444
10,41,7104
10,42,6757
10,43,6185
10,44,8411
10,45,8592
10,46,8336
10,47,9855
10,48,8852
10,49,9205
10,50,9876
10,51,9801
10,52,8698
10,53,7845
10,54,7299
10,55,8800
10,56,9500
10,57,9841
10,58,8740
10,59,8051
10,60,7622
10,61,9364
10,62,10024
10,63,11004
10,64,11671
10,65,11463
10,66,10854
10,67,12509
10,68,12385
10,69,11712
10,70,16306
10,71,14483
10,72,14808
10,73,14880
10,74,6411
10,75,9003
11,0,10718
11,1,8009
11,2,7204
11,3,4398
11,4,4308
11,5,2950
11,6,3155
11,7,3697
11,8,3763
11,9,1843
11,10,1617
11,11,0
11,12,1118
11,13,2144
11,14,2665
11,15,1838
11,16,1611
11,17,1280
11,18,1913
11,19,3273
11,20,3273
11,21,6961
11,22,7822
11,23,8456
11,24,8223
11,25,7115
11,26,5767
11,27,6255
11,28,5590
11,29,4681
11,30,4140
11,31,3588
11,32,4161
11,33,4815
11,34,4750
11,35,3632
11,36,2840
11,37,2413
11,38,4159
11,39,4813
11,40,5838
11,41,6502
11,42,7024
11,43,6569
11,44,9331
11,45,9676
11,46,9595
11,47,10780
11,48,9719
11,49,9607
11,50,10238
11,51,9946
11,52,8887
11,53,8107
11,54,7531
11,55,8738
11,56,9427
11,57,9500
11,58,8382
11,59,7527
11,60,7047
11,61,8737
11,62,9426
11,63,10566
11,64,11226
11,65,11536
11,66,10987
11,67,13070
11,68,13084
11,69,12560
11,70,16940
11,71,14190
11,72,14310
11,73,14352
11,74,5820
11,75,10461
12,0,10199
12,1,7803
12,2,6894
12,3,4307
12,4,4397
12,5,3153
12,6,2950
12,7,3228
12,8,3129
12,9,1615
12,10,1841
12,11,1118
12,12,0
12,13,1164
12,14,1657
12,15,1611
12,16,1838
12,17,2284
12,18,2948
12,19,3967
12,20,3779
12,21,7313
12,22,8047
12,23,8501
12,24,8659
12,25,7541
12,26,6564
12,27,7108
12,28,6566
12,29,5592
12,30,4950
12,31,4373
12,32,5210
12,33,5880
12,34,5868
12,35,4750
12,36,3930
12,37,3476
12,38,5209
12,39,5879
12,40,6948
12,41,7611
12,42,8061
12,43,7573
12,44,10135
12,45,10383
12,46,10171
12,47,11584
12,48,10551
12,49,10618
12,50,11262
12,51,11018
12,52,9948
12,53,9150
12,54,8579
12,55,9839
12,56,10531
12,57,10618
12,58,9500
12,59,8640
12,60,8158
12,61,9839
12,62,10530
12,63,11682
12,64,12341
12,65,12623
12,66,12064
12,67,14038
12,68,14000
12,69,13408
12,70,17887
12,71,15308
12,72,15419
12,73,15458
12,74,4799
12,75,9928
13,0,10562
13,1,8500
13,2,7517
13,3,5168
13,4,5361
13,5,4207
13,6,3804
13,7,3850
13,8,3585
13,9,2595
13,10,2960
13,11,2144
13,12,1164
13,13,0
13,14,522
13,15,1390
13,16,1991
13,17,3050
13,18,3703
13,19,5128
13,20,4912
13,21,8363
13,22,9031
13,23,9374
13,24,9737
13,25,8620
13,26,7728
13,27,8271
13,28,7703
13,29,6747
13,30,6114
13,31,5538
13,32,6304
13,33,6959
13,34,6801
13,35,5691
13,36,4750
13,37,4253
13,38,5911
13,39,6605
13,40,7800
13,41,8451
13,42,9165
13,43,8698
13,44,11298
13,45,11536
13,46,11293
13,47,12748
13,48,11715
13,49,11741
13,50,12377
13,51,12087
13,52,11031
13,53,10250
13,54,9675
13,55,10857
13,56,11542
13,57,11534
13,58,10419
13,59,9500
13,60,9001
13,61,10634
13,62,11332
13,63,12550
13,64,13201
13,65,13669
13,66,13127
13,67,15182
13,68,15158
13,69,14572
13,70,19038
13,71,16220
13,72,16237
13,73,16260
13,74,3677
13,75,10279
14,0,10556
14,1,8664
14,2,7650
14,3,5441
14,4,5686
14,5,4592
14,6,4092
14,7,4031
14,8,3700
14,9,2968
14,10,3397
14,11,2665
14,12,1657
14,13,522
14,14,0
14,15,1746
14,16,2404
14,17,3553
14,18,4200
14,19,5597
14,20,5348
14,21,8727
14,22,9350
14,23,9629
14,24,10119
14,25,9005
14,26,8207
14,27,8760
14,28,8214
14,29,7249
14,30,6600
14,31,6021
14,32,6824
14,33,7480
14,34,7315
14,35,6207
14,36,5252
14,37,4750
14,38,6388
14,39,7085
14,40,8301
14,41,8950
14,42,9685
14,43,9214
14,44,11774
14,45,11988
14,46,11710
14,47,13222
14,48,12197
14,49,12258
14,50,12895
14,51,12609
14,52,11553
14,53,10770
14,54,10195
14,55,11378
14,56,12062
14,57,12043
14,58,10929
14,59,10001
14,60,9500
14,61,11122
14,62,11821
14,63,13051
14,64,13700
14,65,14191
14,66,13649
14,67,15691
14,68,15656
14,69,15055
14,70,19543
14,71,16727
14,72,16727
14,73,16747
14,74,3158
14,75,10268
15,0,11746
15,1,9414
15,2,8502
15,3,5900
15,4,5941
15,5,4637
15,6,4553
15,7,4827
15,8,4682
15,9,3200
15,10,3276
15,11,1838
15,12,1611
15,13,1390
15,14,1746
15,15,0
15,16,700
15,17,2127
15,18,2693
15,19,5111
15,20,5088
15,21,8745
15,22,9551
15,23,10074
15,24,10037
15,25,8924
15,26,7574
15,27,8032
15,28,7259
15,29,6428
15,30,5951
15,31,5411
15,32,5727
15,33,6320
15,34,5881
15,35,4815
15,36,3748
15,37,3227
15,38,4750
15,39,5450
15,40,6754
15,41,7383
15,42,8566
15,43,8184
15,44,11124
15,45,11503
15,46,11433
15,47,12569
15,48,11495
15,49,11183
15,50,11783
15,51,11358
15,52,10346
15,53,9625
15,54,9043
15,55,10024
15,56,10690
15,57,10532
15,58,9428
15,59,8443
15,60,7931
15,61,9500
15,62,10200
15,63,11482
15,64,12120
15,65,12875
15,66,12377
15,67,14701
15,68,14783
15,69,14319
15,70,18594
15,71,15190
15,72,15102
15,73,15110
15,74,4533
15,75,11470
16,0,12032
16,1,9522
16,2,8661
16,3,5941
16,4,5900
16,5,4552
16,6,4638
16,7,5033
16,8,4965
16,9,3276
16,10,3200
16,11,1611
16,12,1838
16,13,1991
16,14,2404
16,15,700
16,16,0
16,17,1512
16,18,2025
16,19,4793
16,20,4863
16,21,8563
16,22,9433
16,23,10050
16,24,9804
16,25,8702
16,26,7156
16,27,7574
16,28,6727
16,29,5954
16,30,5549
16,31,5036
16,32,5162
16,33,5727
16,34,5211
16,35,4161
16,36,3070
16,37,2548
16,38,4050
16,39,4750
16,40,6060
16,41,6687
16,42,7974
16,43,7622
16,44,10675
16,45,11110
16,46,11116
16,47,12112
16,48,11026
16,49,10595
16,50,11183
16,51,10720
16,52,9722
16,53,9021
16,54,8438
16,55,9364
16,56,10024
16,57,9840
16,58,8739
16,59,7747
16,60,7234
16,61,8800
16,62,9500
16,63,10784
16,64,11421
16,65,12220
16,66,11733
16,67,14131
16,68,14247
16,69,13829
16,70,18030
16,71,14494
16,72,14402
16,73,14410
16,74,5229
16,75,11762
17,0,11900
17,1,9031
17,2,8298
17,3,5413
17,4,5202
17,5,3841
17,6,4281
17,7,4912
17,8,5020
17,9,3054
17,10,2662
17,11,1280
17,12,2284
17,13,3050
17,14,3553
17,15,2127
17,16,1512
17,17,0
17,18,667
17,19,3609
17,20,3850
17,21,7528
17,22,8500
17,23,9285
17,24,8668
17,25,7595
17,26,5774
17,27,6144
17,28,5236
17,29,4517
17,30,4209
17,31,3747
17,32,3655
17,33,4216
17,34,3784
17,35,2698
17,36,1700
17,37,1209
17,38,2926
17,39,3602
17,40,4750
17,41,5402
17,42,6462
17,43,6114
17,44,9242
17,45,9737
17,46,9843
17,47,10670
17,48,9574
17,49,9083
17,50,9673
17,51,9231
17,52,8222
17,53,7512
17,54,6929
17,55,7907
17,56,8578
17,57,8493
17,58,7380
17,59,6450
17,60,5952
17,61,7598
17,62,8294
17,63,9500
17,64,10151
17,65,10753
17,66,10250
17,67,12620
17,68,12748
17,69,12357
17,70,16520
17,71,13174
17,72,13196
17,73,13224
17,74,6600
17,75,11649
18,0,12387
18,1,9408
18,2,8727
18,3,5814
18,4,5536
18,5,4203
18,6,4763
18,7,5449
18,8,5597
18,9,3607
18,10,3140
18,11,1913
18,12,2948
18,13,3703
18,14,4200
18,15,2693
18,16,2025
18,17,667
18,18,0
18,19,3700
18,20,4052
18,21,7650
18,22,8674
18,23,9541
18,24,8713
18,25,7670
18,26,5627
18,27,5930
18,28,4914
18,29,4311
18,30,4136
18,31,3741
18,32,3297
18,33,3791
18,34,3189
18,35,2140
18,36,1061
18,37,550
18,38,2261
18,39,2935
18,40,4103
18,41,4750
18,42,6021
18,43,5728
18,44,9005
18,45,9572
18,46,9775
18,47,10415
18,48,9307
18,49,8640
18,50,9209
18,51,8704
18,52,7720
18,53,7046
18,54,6464
18,55,7339
18,56,8001
18,57,7861
18,58,6752
18,59,5802
18,60,5300
18,61,6935
18,62,7632
18,63,8851
18,64,9500
18,65,10195
18,66,9712
18,67,12197
18,68,12375
18,69,12049
18,70,16102
18,71,12536
18,72,12536
18,73,12562
18,74,7209
18,75,12142
19,0,9592
19,1,6180
19,2,5766
19,3,3002
19,4,2421
19,5,1698
19,6,2811
19,7,3712
19,8,4200
19,9,2864
19,10,2247
19,11,3273
19,12,3967
19,13,5128
19,14,5597
19,15,5111
19,16,4793
19,17,3609
19,18,3700
19,19,0
19,20,716
19,21,3950
19,22,4992
19,23,5961
19,24,5060
19,25,3988
19,26,2622
19,27,3221
19,28,3062
19,29,1949
19,30,1092
19,31,550
19,32,2462
19,33,3092
19,34,4150
19,35,3409
19,36,3702
19,37,3741
19,38,4897
19,39,5242
19,40,5423
19,41,6021
19,42,4750
19,43,4111
19,44,6178
19,45,6427
19,46,6328
19,47,7625
19,48,6610
19,49,7061
19,50,7747
19,51,7809
19,52,6695
19,53,5808
19,54,5300
19,55,7004
19,56,7694
19,57,8298
19,58,7255
19,59,6800
19,60,6464
19,61,8184
19,62,8782
19,63,9535
19,64,10195
19,65,9500
19,66,8855
19,67,10288
19,68,10140
19,69,9470
19,70,14066
19,71,12799
19,72,13337
19,73,13444
19,74,8655
19,75,9393
20,0,8912
20,1,5561
20,2,5092
20,3,2290
20,4,1733
20,5,1053
20,6,2162
20,7,3050
20,8,3563
20,9,2460
20,10,1953
20,11,3273
20,12,3779
20,13,4912
20,14,5348
20,15,5088
20,16,4863
20,17,3850
20,18,4052
20,19,716
20,20,0
20,21,3707
20,22,4650
20,23,5494
20,24,4951
20,25,3842
20,26,3046
20,27,3700
20,28,3711
20,29,2597
20,30,1700
20,31,1237
20,32,3176
20,33,3808
20,34,4837
20,35,4042
20,36,4209
20,37,4176
20,38,5471
20,39,5860
20,40,6114
20,41,6720
20,42,5408
20,43,4750
20,44,6518
20,45,6647
20,46,6393
20,47,7951
20,48,6980
20,49,7645
20,50,8337
20,51,8459
20,52,7345
20,53,6450
20,54,5958
20,55,7698
20,56,8385
20,57,9011
20,58,7970
20,59,7512
20,60,7170
20,61,8893
20,62,9495
20,63,10250
20,64,10910
20,65,10154
20,66,9500
20,67,10786
20,68,10577
20,69,9833
20,70,14517
20,71,13499
20,72,14051
20,73,14159
20,74,8317
20,75,8708
21,0,7527
21,1,3833
21,2,4200
21,3,3572
21,4,3100
21,5,4162
21,6,4726
21,7,5197
21,8,5766
21,9,5769
21,10,5489
21,11,6961
21,12,7313
21,13,8363
21,14,8727
21,15,8745
21,16,8563
21,17,7528
21,18,7650
21,19,3950
21,20,3707
21,21,0
21,22,1193
21,23,2550
21,24,1450
21,25,550
21,26,3260
21,27,3758
21,28,4880
21,29,4270
21,30,3798
21,31,3988
21,32,5581
21,33,5886
21,34,7414
21,35,7026
21,36,7573
21,37,7670
21,38,8622
21,39,8823
21,40,8548
21,41,9005
21,42,6178
21,43,5489
21,44,4750
21,45,4220
21,46,3319
21,47,5886
21,48,5300
21,49,7322
21,50,7985
21,51,8685
21,52,7697
21,53,6853
21,54,6610
21,55,8610
21,56,9181
21,57,10325
21,58,9506
21,59,9481
21,60,9307
21,61,10832
21,62,11291
21,63,11601
21,64,12197
21,65,10288
21,66,9573
21,67,9500
21,68,8906
21,69,7788
21,70,12748
21,71,14182
21,72,15173
21,73,15345
21,74,11385
21,75,7433
22,0,6622
22,1,3050
22,2,3688
22,3,3963
22,4,3669
22,5,4915
22,6,5264
22,7,5561
22,8,6091
22,9,6452
22,10,6276
22,11,7822
22,12,8047
22,13,9031
22,14,9350
22,15,9551
22,16,9433
22,17,8500
22,18,8674
22,19,4992
22,20,4650
22,21,1193
22,22,0
22,23,1433
22,24,1700
22,25,1562
22,26,4443
22,27,4915
22,28,6068
22,29,5457
22,30,4951
22,31,5093
22,32,6757
22,33,7076
22,34,8595
22,35,8174
22,36,8668
22,37,8733
22,38,9760
22,39,9984
22,40,9737
22,41,10197
22,42,7325
22,43,6647
22,44,5492
22,45,4750
22,46,3569
22,47,6450
22,48,6033
22,49,8301
22,50,8942
22,51,9727
22,52,8774
22,53,7951
22,54,7740
22,55,9738
22,56,10290
22,57,11475
22,58,10677
22,59,10670
22,60,10499
22,61,12018
22,62,12469
22,63,12748
22,64,13336
22,65,11293
22,66,10577
22,67,10199
22,68,9500
22,69,8280
22,70,13235
22,71,15239
22,72,16281
22,73,16460
22,74,11816
22,75,6561
23,0,5261
23,1,1931
23,2,2860
23,3,4209
23,4,4150
23,5,5507
23,6,5576
23,7,5645
23,8,6100
23,9,6886
23,10,6850
23,11,8456
23,12,8501
23,13,9374
23,14,9629
23,15,10074
23,16,10050
23,17,9285
23,18,9541
23,19,5961
23,20,5494
23,21,2550
23,22,1433
23,23,0
23,24,3032
23,25,2982
23,26,5799
23,27,6308
23,28,7407
23,29,6711
23,30,6109
23,31,6158
23,32,7958
23,33,8336
23,34,9801
23,35,9284
23,36,9661
23,37,9666
23,38,10835
23,39,11116
23,40,10984
23,41,11474
23,42,8726
23,43,8039
23,44,6864
23,45,6041
23,46,4750
23,47,7732
23,48,7398
23,49,9729
23,50,10367
23,51,11159
23,52,10204
23,53,9376
23,54,9152
23,55,11152
23,56,11712
23,57,12874
23,58,12052
23,59,11997
23,60,11801
23,61,13358
23,62,13829
23,63,14149
23,64,14744
23,65,12723
23,66,12008
23,67,11526
23,68,10773
23,69,9500
23,70,14422
23,71,16671
23,72,17705
23,73,17881
23,74,11807
23,75,5224
24,0,8287
24,1,4750
24,2,5344
24,3,5022
24,4,4539
24,5,5531
24,6,6159
24,7,6647
24,8,7216
24,9,7152
24,10,6821
24,11,8223
24,12,8659
24,13,9737
24,14,10119
24,15,10037
24,16,9804
24,17,8668
24,18,8713
24,19,5060
24,20,4951
24,21,1450
24,22,1700
24,23,3032
24,24,0
24,25,1118
24,26,3621
24,27,3891
24,28,5206
24,29,4884
24,30,4650
24,31,4975
24,32,6248
24,33,6408
24,34,8009
24,35,7803
24,36,8500
24,37,8664
24,38,9414
24,39,9522
24,40,9031
24,41,9408
24,42,6180
24,43,5561
24,44,3833
24,45,3050
24,46,1931
24,47,4750
24,48,4366
24,49,6792
24,50,7403
24,51,8291
24,52,7410
24,53,6647
24,54,6524
24,55,8488
24,56,8985
24,57,10286
24,58,9588
24,59,9737
24,60,9638
24,61,11029
24,62,11416
24,63,11536
24,64,12092
24,65,9793
24,66,9081
24,67,8509
24,68,7800
24,69,6587
24,70,11548
24,71,13798
24,72,14942
24,73,15136
24,74,12823
24,75,8238
25,0,8048
25,1,4366
25,2,4750
25,3,3991
25,4,3465
25,5,4415
25,6,5072
25,7,5602
25,8,6178
25,9,6037
25,10,5703
25,11,7115
25,12,7541
25,13,8620
25,14,9005
25,15,8924
25,16,8702
25,17,7595
25,18,7670
25,19,3988
25,20,3842
25,21,550
25,22,1562
25,23,2982
25,24,1118
25,25,0
25,26,2926
25,27,3360
25,28,4556
25,29,4049
25,30,3684
25,31,3950
25,32,5393
25,33,5640
25,34,7204
25,35,6894
25,36,7517
25,37,7650
25,38,8502
25,39,8661
25,40,8298
25,41,8727
25,42,5766
25,43,5092
25,44,4200
25,45,3688
25,46,2860
25,47,5344
25,48,4750
25,49,6806
25,50,7464
25,51,8194
25,52,7224
25,53,6394
25,54,6178
25,55,8176
25,56,8731
25,57,9915
25,58,9128
25,59,9155
25,60,9005
25,61,10490
25,62,10928
25,63,11187
25,64,11774
25,65,9783
25,66,9067
25,67,8950
25,68,8360
25,69,7252
25,70,12209
25,71,13700
25,72,14723
25,73,14900
25,74,11736
25,75,7960
26,0,10491
26,1,6792
26,2,6806
26,3,4750
26,4,4050
26,5,4073
26,6,5138
26,7,5972
26,8,6525
26,9,5464
26,10,4867
26,11,5767
26,12,6564
26,13,7728
26,14,8207
26,15,7574
26,16,7156
26,17,5774
26,18,5627
26,19,2622
26,20,3046
26,21,3260
26,22,4443
26,23,5799
26,24,3621
26,25,2926
26,26,0
26,27,700
26,28,1629
26,29,1368
26,30,1628
